Year	Page	Abstract
2018	42	Epigenetic age acceleration is associated with target organ damage in African Americans
2018	43	The EXCEED study: a resource for genomics of multimorbidity, with consent to recall by phenotype
2018	43	German Neonatal Network resource for genetic analyses in very low birth weight infants
2018	44	Development of reporting guidelines for pharmacogenetic studies to facilitate evidence synthesis
2018	44	Next generation sequencing aligned to high resolution Nuclear Magnetic Resonance (NMR) measurements reveal role of rare variation in circulating metabolic biomarkers
2018	45	Rare variant tests for association in affected sib pairs
2018	45	Accounting for cryptic relatedness across families between subjects with no genotype data 103 Genome wide regional genetic association of quantitative traits adapted to Linkage Disequilibrium (LD) under genomic partitioning
2018	46	Chromosome X association analysis of Hemoglobin A1c (HbA1c) in African Americans using TOPMed Whole Genome Sequence (WGS) data
2018	46	ComPaSS GWAS reduces the type I error rate of a quantitative trait GWAS when the normality assumption of regression residuals is violated
2018	47	Genome wide association study in 404,165 individuals identifies 139 novel signals of association with lung function
2018	47	Familial recurrence risk with varying amount of family history
2018	48	Bayesian time to event analysis of high blood pressure
2018	48	Longitudinal analysis of DNA methylation reveals novel smoking related loci in African Americans 110 Harmonizing psychosocial stress and CVD risk variables for developing robust estimates of G×E analyses
2018	49	Detecting and correcting for bias in Mendelian randomization analyses using gene by environment interactions
2018	49	Investigation of post colonial demographic structure within the United States and implications for association analyses
2018	50	Genetic architecture of the human plasma metabolome
2018	50	Longitudinal strategies for identifying genetic associations with epigenetic changes over time
2018	51	TRIO_RVEMVS: a fast Bayesian variable selection method for trios that identifies individual rare variants
2018	51	Multi omic analysis of discordant and concordant sib pairs with inflammatory bowel disease
2018	51	Extending SNP based heritability analysis: how many variants show strong effect in a GWAS
2018	52	Methods for left censored biomarker data: a simulation study in the two sample case 119 African, Native American, East Asian and European genetic ancestries and fetal growth in diverse populations
2018	53	A copula based approach for modeling cancer risks in hereditary breast cancer syndrome families
2018	53	Latent structure within the UK Biobank sample: better the devil you know
2018	53	GIGI2: a fast approach for parallel genotype imputation in large pedigrees
2018	54	Investigation of genome wide gene by sex interactions on time to asthma onset
2018	54	Invited abstract: Leveraging big GWAS data to address question about selection, pleiotropy, assortative mating and epidemiology
2018	55	Histone H3 levels and modifications in association with gestational particulate matter exposure: the ENVIR AGE cohort study
2018	55	Likelihood ratio based approach to select X chromosome inactivation model
2018	55	Family specific genetic associations with metabolic syndrome in linkage regions
2018	56	Efficient gene environment interaction tests for large scale sequencing studies
2018	56	Approaches for curating phenotypes for pharmacogenomic genome wide association studies of smoking cessation drug in the United Kingdom biobank
2018	57	Impute multiple phenotypes using ridge regression approach
2018	57	Imputed gene associations identify replicable acting and target gene pairs enriched in transcription factor pathways
2018	57	Hierarchical regularized regression for incorporating external information in high dimensional prediction models
2018	58	Trans ethnic meta analysis of metabolic syndrome in a multi ethnic study
2018	58	Correcting for confounding from batch effects and genotype imputation with whole genome sequence data: application to the ADSP family sample
2018	59	Multiple kernel learning for genomic data mining and prediction
2018	59	Developing approaches to detecting UK primary care treated respiratory infections for use in genetic studies
2018	59	A Genome wide association study of emotion recognition and theory of mind
2018	60	Maternal and fetal genetic interactions, imprinting, and risk of placental abruption
2018	60	Integration of mQTL data and enhancer promoter interactions with GWAS summary results identifies novel genes
2018	61	Role of mismatch repair genes in colorectal cancer: a study of North Indian population
2018	61	Causal inference with GWAS based Mendelian randomization for CAD and T2DM
2018	62	Performance of polygenic risk scores in correlated quantitative target traits
2018	62	Genetic association of arterial stiffness index with incident coronary artery disease and congestive heart failure
2018	62	The role of human mitochondrial DNA variants in common complex phenotypes
2018	63	A new statistical method to detect novel disease associated genes using publicly available GWAS summary data
2018	63	LASSO with custom penalization based on external information
2018	64	Incorporating prior information into set based analyses using higher criticism statistics with an application to amyotrophic lateral sclerosis
2018	64	Partial nearest neighbor prediction correlation test: an effective method for finding correlations between two continuous variables
2018	64	A fast family based quantitative trait association test for nuclear and extended pedigrees for the analysis of whole genome sequence data
2018	65	Multivariate genome wide association study for volumes of structural MRI regions of interest measures via a genetic correlation network modular analysis 152 A rare variant non parametric linkage method for nuclear and extended pedigrees with application to exome and whole genome sequence data
2019	1	Data Integration: Data driven Discovery from Diverse Data Sources
2019	1	Impact of Reference Panel Choice for Imputation on Genome wide Association 3 Addressing the Missing Data Issue in Study Results for Type 2 Diabetes in Arab Multi phenotype Genome wide Association Population Studies
2019	2	Progress and Controversy in Analysis of Complex Phenotypes Based on Genome wide Association Statistics
2019	2	Recurrency Approaches Using Random Forests to Identify Genetic Risk Factors While Controlling Family wise False Positive Rates
2019	3	A Framework for Transcriptome Wide Association Studies in Breast Cancer in Diverse Study Populations
2019	3	Estimation of SNP based Heritability in Multi ethnic Studies
2019	4	Integrative Omics Approach Identifies Association Between Dementia Risk and Non coding Variants also Associated with Gene Expression in Brain
2019	4	Novel Association of G quadruplex SNPs in Schizophrenia Candidate Genes with Cognition and Tardive Dyskinesia in a Schizophrenia Cohort
2019	4	Genomic Imprinting Analyses Reveal Maternal Effects to be a Cause of Genotypic Variability in Type 1 Diabetes and Rheumatoid Arthritis
2019	5	Association of Polygenic Risk Scores for Body Mass Index and Systolic Blood Pressure in a Pediatric Cohort Requiring Surgery for Congenital Heart Defects
2019	5	Covariate Adjusted Permutation for Millions of Samples
2019	6	Next Generation MB MDR: Taking the Challenge to Enhance Replication and Interpretation in Epistasis Studies for Complex Traits
2019	6	IMHOTEP a Composite Score Integrating Popular Tools for Predicting the Functional Consequences of Non synonymous Sequence Variants
2019	7	An Efficient Identity by Descent Mapping Test for Biobank scale Cohorts
2019	7	PCSK9 Variants and Type 2 Diabetes 16 Transcriptomic and Exonic Profiles of Risk in People of African Ancestry: a Meta Hispanic Individuals, Comparing Obese with analysis Study N = 30,000 Abnormally Low Triglycerides to Those of Normal Weight with Hypertriglyceridemia
2019	8	A Principal Component Approach to Polygenic Risk Scores to Avoid Over and Underfitting
2019	8	Investigating the Use of Machine Learning Methods to Build Risk Prediction Models for Complex Disease
2019	9	QTL Remapping of Murine Eye Weight Reveals Novel Candidate Genes for Ocular Growth
2019	9	A Novel Locus Identified in Chromosome 14 of Mouse Modulates Lens Weight
2019	10	Developing a Genetic Risk Index for 23 Statistical Interaction and Mendelian Peanut Allergy Randomization: Are They The Same?
2019	10	Towards an Accurate Cancer Diagnosis Modelization: Comparison of Random Forest Strategies
2019	11	Epigenome wide Association Study of Immunoglobulin E Levels Using High resolution Dna Methylation Profiling
2019	11	Identification of Selective Sweeps Through Deep Learning in Whole Genome Sequenced Malaria Parasites
2019	12	A Powerful and Versatile Colocalization Test
2019	12	An Online Platform for Densely Imputed GWAS Summary Statistics
2019	13	Epigenome wide Association Study of Change in Blood Metabolite Levels From Young to Middle Adulthood in the Northern Finland Birth Cohort 1966
2019	13	Host Genome wide Association Study of Infant Susceptibility to Shigella associated Diarrhea
2019	14	A Powerful Gene set Analysis Method Identifies Novel Associations and Improves Interpretation in Uk Biobank
2019	14	Improving Efficiency in Epistasis Detection with a Gene based Analysis Using Functional Filters
2019	14	Optimal Two phase Designs in Practice: Considerations and an Illustration
2019	15	Role of Functional Non Coding Variants in the Germline DNA in the Ovarian Cancer Predisposition
2019	15	Using External Controls to Account for Mating Asymmetry in Maternal Genetic Association
2019	16	Case only Design to Investigate Interactions Between Genetic Factors and Tobacco Smoke in Patients with Aggressive Periodontitis 36 Multi phenotype Transcriptome wide Association Study (TWAS) Tests Using Summary Statistics
2019	17	Applications of Multidimensional Time Model for Probability Distribution Function and Time Scales to Investigations in the Immune System Behavior
2019	17	Association Mapping of Multivariate Phenotypes in the Presence of Missing Data
2019	17	Ordered Multinomial Regression for Genetic Association Analysis of Ordinal Phenotypes
2019	18	Circulating Sex Hormone Levels and DNA Methylation in Blood an Analysis of Repeated Samples from Men
2019	18	Whole exome Sequencing and Protein Interaction Networks to Prioritize Candidate Genes for Susceptibility to Melanoma
2019	19	An African Ancestry Uterine Fibroids 45 Leveraging Genetic Ancestry for New Polygenic Risk Score (PRS) Identifies Insights into Complex Traits in Admixed Associations with Other Gynecologic Populations Conditions in the Clinical Phenome
2019	19	Discovery of Pleiotropic Variants Associated with Multiple Sclerosis and Migraine
2019	20	GWAS of the Postprandial Triglyceride Response Yields Common Genetic Variation in Hepatic Lipase ( )
2019	20	Causal Inference for Highly Pleiotropic Biomarkers Using Mendelian Randomization and Bayesian Networks
2019	21	A Recall by genotype Pilot Study to Assess the Effects of Common Variants on Oral Iron Absorption
2019	21	Best Practices to Integrate Transcriptome Data with Gwas Studies to Understand the Biology of Complex Traits
2019	22	Cohort Study of Serum Bisphenol A, Polygenetic Risk Score, and Thyroid Cancer in Korea
2019	22	Genome wide Analysis of Non completion of Controlled Exercise Trials in Sedentary Adults
2019	22	Hierarchical Modeling Framework for Mendelian Randomization and Transcriptome wide Association Approaches for Correlated SNPs and Intermediates
2019	23	Genome wide Association Study in Multiplex Consanguineous Pakistani Pedigrees with Schizophrenia and Bipolar Disorder
2019	23	Identifying Drug Targets Using Human Genetics at Scale
2019	24	eMERGE Phenome wide Association Study of Biogeographic Ancestries Predicts Ocular, Immune System, Renal, Cardiometabolic, Gynecological, and Vector borne Disease Risk
2019	24	Epigenetic Loci for Blood Pressure are Associated with Hypertensive Target Organ Damage in an Older African American Population
2019	25	Entanglement Mapping: A Model free Approach to Detecting 58 aNSAIDS and Colorectal Cancer: Results Interactions Among Predictive Features from Genomewide Gene Environment Interaction Scans
2019	26	Comparison of Imputation Quality for 60 Four Novel Signals Suggest Possible an Arab Population Using Different Genetic Component to Age of onset of References, GWAS Panels, and Methods Idiopathic Pulmonary Fibrosis
2019	27	An Extended Expression Prediction 62 Leveraging External Repositories to Approach for Twas Leveraging the Generate Calibrated Rare Variant Gene Risk cis mediator eQTL Paradigm Scores
2019	28	A Rare Variant Nonparametric Linkage Method for Nuclear and Extended Pedigrees with Application to Late onset Alzheimer's Disease Using Whole Genome Sequence Data
2019	28	Can Identity by descent Sharing Information Complement Population Based Imputation Algorithms?
2019	29	QC Measurements of Exome Chip Sequence Data in a Family based Study
2019	29	Fast and Powerful Method for eQTL and Fine mapping Integrating Total and Allele specific Expression 67 FamRVC Program for Family based Rare Variant Association Tests for Censored Traits and its Applications to Age at onset of Alzheimer's Disease
2019	30	Exome wide Low frequency Genetic Variants Contribute to Human Craniofacial 69 Independent Replication of Genetic Morphology Associations with Urinary Bladder Cancer Prognosis in the UK Biobank Using Hospital Record Data
2019	31	Whole genome Bisulfite Sequencing in Systemic Sclerosis Provides Novel Targets to Understand Disease Pathogenesis
2019	31	Testing Gene environment Interactions Without Measuring the Environment
2019	32	Network based Identification of Key Master Regulators for Immunologic Constant of Rejection in Cancer
2019	32	Comprehensive Analysis of Pulmonary Surfactant Metabolism Genes and Gene Expression Patterns Associated with Lung Cancer Risk
2019	33	Efficient Estimation of Hidden Ancestry Structure Using Summary Genotype 75 Analysis of Whole Exome Sequencing Frequency Data Data of Hereditary Lung Cancer Families Identifies Germline Copy Number Variations (Cnvs) in Multiple Genes
2019	34	A Bayesian Model to Estimate Microbiome Network Changes with Respect to a Covariate Profile
2019	34	Genetic Correlations and Exploration of Uterine Fibroid Clinical Phenome in Black and White Women
2019	35	Nearest neighbor Projected distance Regression to Detect Network Interactions and Control for Confounders, Population Structure and Multiple Testing
2019	35	Germline Mutations in the Gene are Associated with Increased Risk For Additional Cancers Including Female Reproductive System Cancers
2019	35	Genome wide Gene smoking Interaction Analysis of Lung Function in UK Biobank
2019	36	Highly Aggregated Lung Cancer Families Show Significant Linkage to Chromosome 12q23.3 for Cancer Risk
2019	36	Genetic Association Testing with Multivariate Outcomes: Methods Comparison with Application to Cognition and Eye Disease
2019	37	The Future of Genomic Studies Must be Globally Representative
2019	37	Metasubtract: An R package to Analytically Produce Leave one out Meta analysis Summary Statistics
2019	38	Risk Prediction for Colorectal Cancer Based on Extended Family History and Body Mass Index
2019	38	Prostate Cancer Risks For Male and Mutation Carriers: Prospective Analysis of the EMBRACE Study Cohort
2019	39	A Flexible Copula based Approach for the Analysis of Secondary Phenotypes in 88 LDScore Regression Identifies Novel Ascertained Samples Associations Between Glioma and Auto immune Conditions
2019	40	An Adjusted Survival Tree Model in Search of Genetic Polymorphisms Predictive for Oxaliplatin Treatment in Colorectal Cancer
2019	40	Genome wide Association Study of the Cerebrospinal Fluid Metabolome
2019	41	Polygenic Risk Scores Accounting for LD: Estimation and Model Selection Based on GWAS Summary Statistics
2019	41	Modeling Heterogeneity of Complex Traits Using Mixture Models and Secondary Phenotypes
2019	41	Integrating Germline and Somatic Genetics to Identify Genes Associated with Lung Cancer
2019	42	Interaction Analyses of Risk Allele Status and the HLA Region for Idiopathic Pulmonary Fibrosis Susceptibility
2019	42	Uterine Leiomyomata Polygenic Risk Score (PRS) Confers Novel Relationships in the Clinical Phenome
2019	43	Imputation of Missing Genotypes and 98 A Novel Statistical Test Identifies Eight Estimation of Relatedness Between Subjects Loci Associated with Two Non syndromic Without Genetic Data Across Pedigrees Orofacial Cleft Subgroups in GWAS of Multi Ethnic Case Parent Trios
2019	44	Association Analyses of Handgrip Strength Leveraging Longitudinal and Sequence Data from the Trans omics for Precision Medicine (TOPMed) Program
2019	44	Identifying Risk Factors Involved in the Common Versus Specific Liabilities to Substance Abuse: a Genetically Informed Approach
2019	45	Change in Ancestry related Assortative Mating in the United States: Implications for Genetic Diseases
2019	45	Testing for Multiple Shared Variants in Two Traits with Summary Genetic Association Data
2019	46	Comparison of Multiple Phenotype Association Tests Using Summary Statistics in Genome wide Association Studies
2019	46	Smoothed Moving Landmark Analysis for the Age dependent Effects of DNA Methylation on the Risk of Coronary Heart Disease
2019	47	The Association Between Common 107 Accounting for Covariates in Tiled Risk Factors for Age related Disease and DNA Regression Analysis of Complex Traits Methylation Clocks in an African American Population
2019	48	A Novel Method to Estimate the Distribution of Ancestral DNA Sequence
2019	48	Multi omic Analysis of Discordant and Concordant Sib pairs with Inflammatory Bowel Disease
2019	48	Polygenic Risk Scores and Epistatic Components for Alzheimer s Disease Prediction
2019	49	Multi ancestry Genome wide Meta analysis Accounting for Gene education Interactions in Up to 227,850 Individuals Identifies Several Novel Lipid Loci
2019	49	MOPower: a Web Application and Reporting Tool for the Simulation and Power Calculation of Multi omics Study Data
2019	50	Epigenetic Aging of the Placenta: Sexually Dimorphic Influence on Fetal Growth and Risk of Low Birth Weight
2019	50	Comparison of Pathway Guided Random Forests Approaches for the Integration of Biological Knowledge and Omics Data
2019	51	SNP based Epistasis Detection a Lost Cause?
2019	51	Gene based Rare Variant Association 116 Allele specific QTL Fine mapping with Tests for Ancestry matched Case control Data Plasma
2019	52	Detecting Tumor immunity specific Expression QTL in Cancer
2019	52	Estimation of Mediating Effect in a Mediation Model with a Censored Mediator in a Case control Study
2019	53	Identification of Trans eQTLs Using Mediation Analysis with Multiple Mediators
2019	53	A Two stage Epigenome Wide Association Study Identifies Novel Pancreatic Cancer Susceptibility Loci by Leveraging Public Controls
2019	53	Implementing Pharmacogenomics in Clinical Practice: Challenges and Realities to Managing Gene drug Pair Information in the Electronic Medical Record
2019	54	Incorporating Admixed Samples in Meta analysis Methods of Genome wide Association Studies
2019	54	Dyslexia Associated Functional Variants in Europeans are not Associated with Dyslexia in Chinese
2019	55	Genome wide Meta analysis Identifies Deletions or Excess Homozygosity Implicated in Head and Neck Cancer Susceptibility
2019	55	Improving Power and Avoiding Pitfalls in Gene environment Interaction Scans
2019	56	A Bayesian Method to Integrate Multi omics Data for Disease Prediction
2019	56	An Improved Maximum Information Coefficient Approach to Uncover Relationships of Variables in Big Datasets
2019	56	Blood Lipoprotein Cholesterols Cause Coronary Artery Disease from Multivariate Mendelian Randomization Analysis
2019	57	Adaptive Test for Meta analysis of Rare Variant Association Studies
2019	57	High dimensional Regularized Regression for Identifying Gene environment Interactions Incorporating External Information
2019	57	Effects of Mitochondrial DNA Variants on Blood Biomarkers
2019	58	Incorporating SNP Data While Identifying Dna Methylation Changes Associated with Disease
2019	58	Genome wide Association Study of Longitudinal Executive Functions
2019	59	Semiparametric Accelerated Failure Time Mixture Cure Model for Clustered Data
2019	59	Modelling Covariate Effects in Bisulfite Sequencing derived Measures of DNA Methylation, in the Presence of Overdispersion
2019	59	A Gene Based Association Test Utilizing an Optimally Weighted Combination of Multiple Traits
2019	60	Comparison and Evaluation of Pathway and Gene level Methods for Cancer Prognosis Prediction
2019	60	Estimated Total Mediation Effects for Multiple Types of High dimensional Omics in Over 3500 Individuals on Aging related Variation in Blood Pressure
2019	61	Empirical Bayes Methods for Genetic Risk Prediction
2019	61	Transcriptome wide Association Study Identifies Novel Candidate Genes Associated with Osteoporosis
2019	61	Association Between Alzheimer's Disease Risk SNPs and Episodic Memory in South Asians from the LASI DAD Study
2019	62	Differentiate Horizontal Pleiotropy from Mediation Using GWAS Summary Statistics in Combining Mendelian Randomization Analysis
2020	1	Accounting for cumulative effects of 2 Racial differences in methylation time varying exposures in the analyses of pathway structured predictive models and gene environment interactions breast cancer survival
2020	2	Effect of population stratification on SNP by environment interaction
2020	2	Multi omic strategies for transcriptome wide prediction and association studies
2020	2	Estimation of non reference ancestry proportions in genotype frequency data
2020	3	Quality control in genome wide association studies revisited: A critical evaluation of the standard methods
2020	3	Characterization of direct and/or indirect genetic associations for multiple traits in longitudinal studies of disease progression
2020	4	Extensions to rare variant association tests under an affected sibling pair design
2020	4	Identification of novel susceptibility loci for lung cancer using cross ancestry 10 Reducing complex dependency genome wide meta analyses structure by graphical models with an application to Y chromosomal haplotypes
2020	5	GWAS meta analysis study for circulating metabolites identifies new loci, and reveals their implications for human health, drug development, and the causal role on cardio metabolic traits
2020	5	Functional variant at the 12p13.31 CRC risk locus regulates LTBR expression through a long range interaction
2020	6	Causal effects of and 14 Leveraging the relatedness in a large variants on fasting glucose levels scale biobank to identify novel serum lipid related genes
2020	7	Deep DNA sequencing reveals genomic differences between esophageal squamous cell carcinoma and precancerous lesions
2020	7	GWAS transethnic meta analysis of BMI in ~700k individuals reveals novel gene smoking interaction in African 16 Realising the power of big biobanks in populations diverse populations for stroke medicine
2020	8	Challenge of collider bias in heart disease progression studies
2020	8	PRSet: Pathway specific polygenic risk score software
2020	9	Genome wide meta analysis of primary biliary cholangitis in 10,516 cases and 20,772 controls identifies potential drug candidates for re purposing
2020	9	Evaluating machine learning models for building risk prediction models in complex datasets
2020	10	Germline sequencing of DNA repair genes in 5,545 men with aggressive and 22 Asthma, gender and the epigenetic nonaggressive prostate cancer clock
2020	11	Genome wide association study in COPD
2020	11	Improved mediation analyses in case control studies
2020	11	Fast detection of unmeasured GxE and GxG interactions using distribution free assumptions
2020	12	Single cell transcriptomic analysis in a mouse model deciphers cell transition states in the multistep development of esophageal cancer
2020	12	Metabolomics enhances understanding of genomic and metagenomic variation to provide novel insights into human health
2020	13	Cross cancer cross tissue Transcriptome wide Association Study (TWAS) of 11 cancers identifies 56 novel genes
2020	13	Detecting time varying genetic association with mixed effects models
2020	14	Japanese specific imputation reference panel using 7,000 whole genome sequences reveals novel rare variant association with serum uric acid
2020	14	Permutation based variable importance measures for unsupervised random forests
2020	15	Methylome wide association study identifies CpG sites associated with 30 complex traits
2020	15	Whole genome sequencing analysis of the cardiometabolic proteome
2020	15	Allele based association mapping of longitudinal phenotypes via binomial regression and Mahalanobis distance
2020	16	A Mendelian randomization approach to evaluate genetic support for lipid modifying drug targets
2020	16	Whole exome sequencing analysis of complex Time To Event outcomes in epilepsy patients
2020	17	Effects of body mass index on the human proteome: Mendelian randomization study using individual level data
2020	17	Trans ethnic genome wide association meta analysis of >195,000 individuals reveal novel loci for kidney function decline
2020	18	Chances and challenges of machine learning based disease classification in genetic association studies illustrated on age related macular degeneration
2020	18	Evaluating the predictive performance of genetic and non genetic scores in cardiovascular disease
2020	19	Measuring population substructure with the robust Jaccard index
2020	19	LD score regression analysis of liver cancer using multi traits from UK Biobank
2020	19	A fast and efficient smoothing approach to LASSO regression and an application to a genome wide association study for COPD
2020	20	Evaluation of breast cancer polygenic risk score built on data from women of European decent in predicting breast cancer risk in Asian women
2020	20	Genetics of primary open angle glaucoma differ in individuals of Caucasians and African ancestry
2020	21	Application of Bayesian networks to rheumatoid arthritis and intermediate biological marker data
2020	21	Statistical integration of methylation, transcriptome and proteome data in cell lines
2020	21	Haplotype analysis of / variants in Korean patients with breast cancer
2020	22	Multi ethnic genome wide association study of acute lymphoblastic leukemia
2020	22	Is the association between CYP2A6 and lung cancer mediated through smoking behavior?
2020	23	The role of brain derived neurotropic 52 A Bayesian hierarchical model for factor (BDNF) genetic variants in exercise estimating covariate effects on training 5 methylcytosine and 5 hydroxymethylcytosine levels in oxy bisulfite treated DNA
2020	24	Exploring the total and direct effect of 14 triglyceride containing lipoprotein sub fraction metabolites and coronary heart disease: A two sample Mendelian 55 Contribution of rare variant(s) to the randomisation analysis genetic risk score
2020	25	Phenome wide association study of a 57 Expanded clustering of type 2 diabetes comprehensive health check up database genetic loci using high throughput in 10,349 Korean population: Clinical approach application & transethnic comparison
2020	26	Genetic interactions between 59 The human urine microbiome in type blood group alleles and and 2 diabetes mellitus from KARE cohort modified the risk of pancreatic study cancer
2020	26	Multi omics association tests with matched samples with replacement
2020	27	Confidence intervals and their coverage probabilities for predictions by 61 Fast kernel based rare variant random forests association tests integrating variant annotations from deep learning
2020	28	Establishing polygenic risk score reporting standards and a polygenic score catalog to improve validation, 63 Investigating causal effects of genetic interpretation and reproducibility variants for Alzheimer's disease in the UK Biobank
2020	29	A flexible hierarchical approach for multi ethnicity or multi tissue high throughput omics data for Mendelian randomization or transcriptome analysis
2020	29	Identification of representative trees in random forests based on a new tree based distance measure
2020	29	Related pain in patients with breast cancer: A pathway based analysis
2020	30	Do causal estimates of differential adiposity effects show evidence of impact on the circulating metabolome?
2020	30	Two sample Mendelian randomization study of lipid level and ischemic heart disease
2020	31	Selection of filtering thresholds on QC measurements in whole genome sequence 70 Deleterious coding variants found data in a family based study among affected family members in the African American Hereditary Prostate Cancer Study (AAHPC) families
2020	32	Integrated multi ethnicity GWAS and functional analysis identified causal variants in lung cancer
2020	32	Computational efficient method to detect genetic interactions associated with age of onset in a type 2 diabetes Genome wide Association Study
2020	33	Improving trans ethnic portability of 75 Detecting gene x environment polygenic risk scores with predicted interaction in rare variant analysis for expression traits survival outcomes
2020	33	Analysis of large scale biobanks and whole genome sequencing studies: Challenges and opportunities
2020	34	Transcriptome wide association study of human facial shape identifies potential mediating genes 78 High throughput reporter assay reveals functional impacts of 3 UTR SNPs associated with neurological and psychiatric disorders
2020	35	Statistical model discovering 3D genetic basis underlying complex diseases: An application to autism spectrum disorder data
2020	35	Testing Cell type specific Mediation Effects in Genome wide Epigenetic Studies
2020	36	Patients with a low PRS should be 82 Analysis of the pleiotropy between prioritized to rare variant screening breast cancer and thyroid cancer
2020	37	Genome wide gene environment interaction study for breast cancer risk in European women, using data from the Breast Cancer Association Consortium
2020	37	Investigation of genetic risk modifiers of leg ulcer development in sickle cell patients using whole genome sequencing
2020	38	Metabolomic signatures of microRNAs in cardiovascular traits: A Mendelian randomization analysis
2020	38	On a novel statistical method for integrating multi omics data
2020	39	Functional characterization of a variant for defining the target genes and their mechanistic underpinnings contributing to SLE susceptibility
2020	39	Omnigenic, polygenic or stratagenic? And why it matters for personalised medicine 88 Genome wide analysis of copy number variation and normal facial variation in a large cohort of Bantu Africans
2020	40	Effect of AGER by smoking Interaction on lung function: A genome wide interaction study
2020	40	Shared genomic segment analysis via equivalence testing
2020	41	Validation of genetic markers for prognosis in colon cancer patients treated with oxaliplatin based chemotherapy
2020	41	Network analysis with multi omics data using graphical LASSO
2020	42	Genome wide analyses identify novel variants associated with degree of depression and reveal importance of HDL cholesterol level
2020	42	Systematic analysis of population and familial effects in developmental 95 Exploring the genetic architecture of stuttering the human neurological proteome using whole genome sequencing
2020	43	Brain cell types contributing risk to reading associated traits
2020	43	Climate change and increasing emergence of Nipah virus: Ecological niche model to understand the current and future risk areas under different scenarios
2020	44	Genome wide association study of resistance to tuberculosis infection in exposed individuals from various endemic settings
2020	44	Imputation of the plasma proteome reveals novel associations with inflammatory diseases
2020	45	Large scale genomic analyses reveal insights into pleiotropy across circulatory system diseases and central nervous system disorders
2020	45	Polygenic risk scores Is there a need for a more accurate classification within ethnicities?
2020	46	Mitochondrial genetic regulation of mitochondrial DNA gene expression in blood
2020	46	Multiethnic study of genetics of dyslipidemia: No evidence of cardio protective role of rare variants in the Apo CIII in non European populations
2020	46	Strength of polygenic risk score for type 2 diabetes in Arab population
2020	47	Understanding the contribution of known cardiovascular related genes to sudden cardiac death in patients undergoing hemodialysis
2020	47	MixFAR: A multiphenotype association model that detects structure in secondary phenotype space and increases power of association tests
2020	48	Applying a phenome risk score based model to identify undiagnosed developmental stuttering cases in a Biobank for genome wide association analysis
2020	48	Added value of biomarkers and polygenic risk scores as risk factors for coronary artery disease
2020	49	Polygenic risk scores for lung cancer in Chinese and Caucasian populations
2020	49	Development and validation of risk prediction model for lung cancer in Chinese populations: A prospective cohort study of 0.5 million adults
2020	50	Identifying, testing, and correcting for bias in Mendelian randomization analyses using gene by environment interactions
2020	50	Using imputed genotype data in the joint score tests for genetic association and gene environment interactions in case control studies
2020	51	Benefits of phased whole genome sequence: Examples from cystic fibrosis (CF)
2020	51	Assessment of imputation quality Comparison of phasing and imputation algorithms in real data
2020	52	Heterogeneity in obesity and its consequences on health
2020	52	Combining human and artificial intelligence: Ensemble of convolutional neural networks for disease prediction from microbiome data
2020	53	Proteomic profiling and protein coregulatory network in plasma, cerebrospinal fluid, and brain tissues for Alzheimer's disease
2020	53	A systematic review on the use of methods for left censored biomarker data
2020	53	QCprocSE: R package for quality control of processed gene expression data from microarray or RNA seq experiments
2020	54	Integration of high dimensional omics data using sparse orthogonal 2 way partial least squares
2020	54	A Mendelian randomisation method for complex disease exposures
2020	55	Potential predictive factors for breast cancer subtypes from a North Cyprus cohort analysis
2020	55	Testing for the absence of causal effects Mendelian randomization turned 124 Age Prediction in Targeted Whole around Genome Methylation Data
2020	56	Using off target data from whole exome sequencing to improve genotyping accuracy, association analysis, and polygenic risk prediction
2020	56	Efficient simulation of ancestry in large datasets
2020	57	Whole exome sequencing of severe asthma identifies novel gene association candidates
2020	57	A novel powerful eQTL weighted gene based association test using GWAS summary data
2020	58	Genetic colocalisation networks to inform and validate biological protein interactions
2020	58	Incorporating multiple sets of eQTL weights into gene by environment interaction analysis identifies novel susceptibility loci for pancreatic cancer
2020	58	Using polygenic, APOE and familial risk for Alzheimer's to identify potential mediators of Alzheimer's disease in the UK Biobank
2020	59	Variable selection in nonparametric additive quantile regression for genetic or genomic data with a priori information
2020	59	Exploiting polygenic risk scores and family data in the UK Biobank to infer de novo or rare deleterious alleles
2020	60	Prism vote: A stratified statistical framework to perform prediction for 135 Genome wide DNA methylation complex diseases profiling reveals diagnostic biomarkers for esophageal squamous cell carcinoma
2020	61	A fast clustering algorithm and sampling strategy implemented in preparing samples for a large multiethnic genome wide meta analysis to identify lung cancer susceptibility
2020	61	Incorporation of rare genetic variants improved the prediction performance of polygenic risk score
2020	61	Clustering of human microbiome sequencing data: A distance based unsupervised learning model
2020	62	Whole genome sequencing of skull base chordoma reveals genomic alterations associated with local recurrence and chordoma specific survival
2020	62	Population pharmacogenomics: Enrichment of ancestry informative markers in pharmacogenetic loci
2020	63	Identifying differentially methylated 142 Effect of dimension reduction using regions via sparse conditional Gaussian local principal components in regression graphical models based multi SNP analysis
2020	64	Platforms comparison and bias 145 hESCCs express albumin to assist correction for measuring DNA metastasis through JunD phosphorylation methylation: The Illumina beadchip versus custom capture bisulfite sequencing
2020	64	Precision improvement for Mendelian randomization median method
2021	1	Obesity Partially Mediates Sex Differences in Cardiovascular Profiles Associated with Polycystic Ovary Syndrome Genetic Risk
